,loss,log_p_x_given_z,log_q_z_given_x,log_p_z 
46,27.659630473655994,-24.933668184883988,-0.26229106436801863,-2.988253207146367
47,26.539347153675703,-23.842173226272003,-0.25133420496330233,-2.948508147951922
48,25.52779586405694,-22.83447784713553,-0.25635562846555005,-2.9496735530563534
49,24.778543158422544,-22.05647726903988,-0.25366655010965805,-2.9757324321360525
50,23.87024592146088,-21.250078780741635,-0.3737054883113391,-2.9938726063016086
51,23.161367078370677,-20.534871234169493,-0.3510510320716267,-2.977546996708157
52,22.492988369132902,-19.82264948494827,-0.3083869873345652,-2.978725967527945
53,22.02677507038358,-19.354138048389284,-0.3197516145868391,-2.9923885653290565
54,21.44322701949108,-18.696387061589885,-0.2590433387439462,-3.0058833436120915
55,20.88776945766015,-18.28178026706358,-0.31415530916633494,-2.920144413090959
56,20.412651206873644,-17.80501232871526,-0.3337256329346307,-2.94136455994618
57,20.057687880117683,-17.444865190530134,-0.3363302403801605,-2.9491529374182983
58,19.65873184686975,-17.095335803454436,-0.39812835183324696,-2.9615244774878775
59,19.481631653218326,-16.745568891114836,-0.30281801568933675,-3.0388808190068124
60,19.179659372643577,-16.457200086569483,-0.28221440881113463,-3.0046738371064396
61,18.797329552565945,-16.216459129430064,-0.3418992132985895,-2.9227696219577064
62,18.621791525732114,-15.889687598506109,-0.27533195629904544,-3.0074359827403785
63,18.453942238530022,-15.823094428340093,-0.3076369669995731,-2.93848477737813
64,18.31590423101112,-15.65042651454105,-0.339504194787786,-3.0049817622462403
65,18.151474735404868,-15.477556168278557,-0.31384725387715084,-2.987765662277802
66,17.993561032452156,-15.320376577256601,-0.28529443854725434,-2.958479000043265
67,17.829998885528955,-15.219467645959009,-0.361019242224814,-2.971550467648082
68,17.645176682291154,-15.17086307911933,-0.4311057174507576,-2.90541936777815
69,17.64689121970647,-15.043630201605305,-0.3654587127362625,-2.9687197540379775
70,17.748522746412057,-14.958454602881321,-0.2583567499407107,-3.0484249953982197
71,17.544796279714078,-14.91261769548247,-0.35252289907841744,-2.984701455393924
72,16.443907689444632,-13.898019042196156,-0.41587436595295046,-2.9617628990849365
73,16.13973367666897,-13.59674987310095,-0.4021787730198873,-2.94516260412675
74,16.079612200773212,-13.511987843090976,-0.36269765828229195,-2.9303220374674734
75,16.187756888474095,-13.50442204294325,-0.33829483965152424,-3.0216297137586383
76,16.0494893955279,-13.385880301270298,-0.3302150853449785,-2.993824219401879
77,15.987007551555392,-13.416411073901982,-0.3547421922034855,-2.9253385821475266
78,15.96718063837365,-13.403979748110233,-0.3924849221978007,-2.9556857815271687
79,15.860214269613918,-13.333548630340191,-0.3499207202392289,-2.876586337632771
80,15.834507966343361,-13.316395216350315,-0.39328468600405914,-2.9113973273506657
81,15.88675372208221,-13.377687128284308,-0.3782603838775731,-2.8873268863822834
82,16.023232387591012,-13.362463709674303,-0.3183156415065634,-2.9790842593470703
83,15.94730563103398,-13.319219782382625,-0.2882708955697621,-2.9163567838789537
84,15.963998842842972,-13.349895308289346,-0.30322828794581985,-2.917331813256952
85,15.831586246249044,-13.307811724988722,-0.3754773609623124,-2.8992519439021245
86,15.83246359040466,-13.328769418257705,-0.4371620710892013,-2.9408561066736154
87,15.863396487658536,-13.282506375373165,-0.3189663613521599,-2.8998565764366835
88,15.819084469276138,-13.29107861579219,-0.42092306176318395,-2.9489289175106013
89,15.691878403289413,-13.212119259411773,-0.419924834861031,-2.899683949313587
90,13.310795808140236,-10.785648104510729,-0.37806304232983656,-2.903210633917701
91,13.065831051597115,-10.535993914060953,-0.45084898833987086,-2.980686142474791
92,12.904903629158117,-10.435730246048939,-0.48169704951062975,-2.950870474682579
93,13.090139690833752,-10.529914940459816,-0.38603620740431777,-2.946260898928099
94,13.003367568873154,-10.45499201665951,-0.3706605941811695,-2.9190362374993817
95,12.871313662468637,-10.380099755299241,-0.4270584547444235,-2.9182723805874216
96,11.51811220676084,-9.019564278518102,-0.40121676442743864,-2.899764767175989
97,11.594876204864887,-9.0339060795458,-0.41999212077146847,-2.980962231189391
98,11.499464686912827,-9.02348261241671,-0.39182066172361374,-2.8678027738498724
99,11.578499262845963,-9.00804083860373,-0.36924764721453934,-2.939706108238124
100,11.484571650058408,-8.959914400607728,-0.4314193465287171,-2.9560765797578825
101,11.590527280976504,-8.947959133341335,-0.33837887663629984,-2.980947059921072
102,11.45172329190411,-8.955477243737333,-0.3642714389517338,-2.8605175440824477
103,11.45848853678643,-8.910913901992993,-0.4169618038437036,-2.964536470702931
104,11.586326321469077,-9.044718784621999,-0.3582102043341986,-2.8998177413699
105,11.146940062317665,-8.585101930400999,-0.4259026510806024,-2.987740827512137
106,10.002467553826826,-7.4148064383977585,-0.36391148518157906,-2.95157263852373
107,9.877259097521812,-7.430346156977402,-0.49265539136868514,-2.939568308335316
108,9.879366017595123,-7.439905106266842,-0.5021918993207473,-2.9416528019724018
109,10.08607462388051,-7.493364569507067,-0.3338776095004022,-2.926587654065482
110,10.004267487344869,-7.451589590386498,-0.4278183192769183,-2.9804961500288565
111,9.838833724396133,-7.409307147883161,-0.5581587945358661,-2.9876853423782546
112,10.07000958165036,-7.467743813237058,-0.33345367938657355,-2.9357195081590093
113,9.91970597037787,-7.431487801708753,-0.46497315904007697,-2.953191461442392
114,10.14252599885192,-7.617326277720778,-0.3888139083415647,-2.9140136060835435
115,10.092412984823875,-7.373245052144498,-0.29725086236301845,-3.01641881315014
116,9.974561232554763,-7.401014617726773,-0.34664558213722857,-2.9201922145070913
117,9.813976408560062,-7.371916795078714,-0.4149846223336232,-2.857044159611569
118,9.894395297086685,-7.3924215171910514,-0.34961105109770096,-2.8515847936461243
119,9.873972434031813,-7.41898077952711,-0.4178947847855243,-2.872886349883261
120,9.888347130787524,-7.4343368433698815,-0.39880305377742925,-2.852813346476495
121,9.888082528416115,-7.431270647652544,-0.4122968161407905,-2.8691085954255695
122,9.795445562917973,-7.392683059354374,-0.4537199931808665,-2.8564824756187726
123,9.864180818388732,-7.440437479864191,-0.4128791114574747,-2.8366223649133624
124,9.850949275342723,-7.394240946709355,-0.40724878899658795,-2.8639570640612253
125,9.844408916521676,-7.41271999214269,-0.4775555269627632,-2.9092444166352474
126,9.952309644674953,-7.434513949140718,-0.46229933164542236,-2.980095039440107
127,9.789291828493523,-7.41483408891702,-0.5031308165833922,-2.8775885256030893
128,9.888358562807491,-7.421818159803558,-0.4185730051013486,-2.885113522976259
129,9.833273453048514,-7.389130441448357,-0.49127421575256536,-2.935417268849626
130,9.92777729034424,-7.417410271077217,-0.39867687451688544,-2.909043861340872
131,9.902297563190702,-7.455680497084991,-0.4251995771368847,-2.8718165264853948
132,9.998140866243387,-7.389989013913312,-0.3782208905189853,-2.986372733417945
133,8.393496966060203,-5.961065805411038,-0.5098267069345788,-2.9422578479670274
134,8.357037658932839,-5.849642898462996,-0.4762067432645002,-2.9836014101776898
135,8.335049864612047,-5.858108091957961,-0.4313014172300507,-2.9082431642315054
136,8.322101055821292,-5.792581781556335,-0.4683247842366182,-2.997844155830673
137,8.395925751215298,-5.869729850865617,-0.3739299891115744,-2.900125913982152
138,8.30512190468704,-5.822744218609,-0.4014446493945544,-2.88382229020324
139,7.290332190598109,-4.740879342525821,-0.3684294878304759,-2.917882397205015
140,6.658601314206666,-4.212993851190881,-0.44891349160218547,-2.8945209285880935
141,6.606226251095156,-4.1867303123956985,-0.4985734352582621,-2.918069338496727
142,6.719830543180056,-4.197249246549004,-0.41393624000911466,-2.93651751626896
143,6.635515792460382,-4.1275046686582915,-0.45505607316765606,-2.9630671905565866
144,6.696853498869302,-4.15691773197319,-0.41593579250045964,-2.9558715669414664
145,6.603188074087795,-4.168364766277846,-0.4953326092490669,-2.930155904987191
146,6.7450835312469115,-4.189404397071163,-0.37579885766476023,-2.931477999385398
147,6.846857324431215,-4.149045334586614,-0.33687113989380346,-3.0346831762337985
148,6.681628516957729,-4.1271308373801325,-0.35262470494342757,-2.907122397724587
149,6.512574238113209,-4.0952384562432,-0.44532738701452174,-2.862663151342658
150,6.679569165917892,-4.158003324194797,-0.44202622997609875,-2.9635920554776742
151,6.587407878682583,-4.129583482500873,-0.4377002370885656,-2.8955245923392376
152,6.685625329802308,-4.1827474153494535,-0.433463772263708,-2.93634166596811
153,6.651424202737927,-4.134702522543412,-0.410804616122306,-2.927526320083231
154,6.513513915146454,-4.118756614153899,-0.5250540021099623,-2.9198112880127334
155,6.612771981879124,-4.130211211458036,-0.43063657891146745,-2.9131973483894456
156,6.748888969421388,-4.113127035430717,-0.354385352493087,-2.990147312985192
157,6.662604887274247,-4.131831042374237,-0.4153109079674828,-2.9460847528674936
158,6.610327895683579,-4.082529496543017,-0.40319846381869495,-2.9309969008723393
159,6.790525750268863,-4.15817024436178,-0.32316523978981787,-2.955520756636994
160,6.634253864046893,-4.065395210362689,-0.3444656279834011,-2.913324265540401
161,6.693167469169519,-4.149644338631933,-0.3945477659566493,-2.9380708827248094
162,6.665743707101557,-4.127877003029932,-0.41863049529021296,-2.956497129005722
163,6.512880705579927,-4.115887334075154,-0.5083438173125061,-2.90533716769158
164,6.721360490291934,-4.125050943109053,-0.38498543089703674,-2.981295003166681
165,6.64700929424431,-4.113636726065527,-0.45738046984129327,-2.9907530440559875
166,6.586329707616492,-4.126404713980759,-0.42439964130709457,-2.884324665311017
167,6.547626676438728,-4.0904471270645715,-0.4946166522140746,-2.951796205737922
168,6.696786916708644,-4.175223634212833,-0.3610023912749713,-2.882565703573106
169,6.650690863404092,-4.171261063104942,-0.41857333688796333,-2.8980031436002704
170,6.646018275731729,-4.072816169714625,-0.39351612876487696,-2.966718266281901
171,6.640659084802942,-4.106067588057698,-0.4269453903919534,-2.961536914487428
172,6.590870585622667,-4.13126518152937,-0.4684975888532928,-2.928102991248988
173,6.592255332801915,-4.072464942932128,-0.4259282578773136,-2.945718659630304
174,6.707037949863867,-4.153720747066449,-0.3755568733698206,-2.928874118418633
175,6.616750445546984,-4.089717813684971,-0.40742510179930097,-2.9344577457331407
176,6.533055082152161,-4.090503550782985,-0.4474382890930658,-2.8899898287616197
177,6.723487739321551,-4.161110588266881,-0.4384352134752876,-3.000812343404262
178,6.623233125179628,-4.156857496575466,-0.3629952352258224,-2.8293708728838576
179,6.681033381932898,-4.103345484673223,-0.2888873644361768,-2.866575238070911
180,6.62150986586945,-4.143098776853538,-0.5095303760299199,-2.987941488434997
181,6.691635880289197,-4.16235102882868,-0.45256492457812336,-2.9818497488770315
182,6.565732811070696,-4.091806846328927,-0.4229080001764658,-2.8968339660499667
183,6.5444742999499335,-4.113225849368904,-0.49579738174812704,-2.9270458281794682
184,6.552963950965977,-4.0952375780178025,-0.42100862159004687,-2.878735008119028
185,6.554152681857723,-4.118565387363678,-0.4542284392857855,-2.8898157500013526
186,6.665443028075783,-4.138401146176496,-0.44701174486287043,-2.974053636381897
187,6.645734424832501,-4.192173991022229,-0.47312106663667697,-2.9266815125187735
188,6.653959920134724,-4.131455026095424,-0.3659136525437802,-2.8884185658225534
189,6.546428517450263,-4.138231274447861,-0.5041708795330193,-2.912368167804766
190,6.589323671558236,-4.1373775397674954,-0.44976220477985424,-2.901708328271214
191,6.6007693809799,-4.122823700120178,-0.38880503403989575,-2.8667507141451294
192,6.584721468671967,-4.180083413667316,-0.49355559824388234,-2.8981936913502366
193,6.62874995605855,-4.095158423049544,-0.39300704417349436,-2.9265985820866836
194,6.59596268134781,-4.113851565348953,-0.45730770765980583,-2.9394188561016996
195,6.598119886615609,-4.0757249246669724,-0.4314735150789912,-2.9538684736324266
196,6.732934474945068,-4.1746302496028855,-0.40085176595404176,-2.9591560182692125
197,6.580620204346089,-4.129028528551512,-0.41414243643042403,-2.8657341305213633
198,6.766184885290606,-4.1186331374735765,-0.3913953130758263,-3.0389470933358878
199,6.623672165448153,-4.059824170945567,-0.3963039062822923,-2.9601518775843374
200,6.532877994489065,-4.116799602025672,-0.4781796581382992,-2.894258067577701
201,6.580178037474429,-4.166530660436124,-0.5097374961346012,-2.9233848837357526
202,6.5366396662555175,-4.0865514670746235,-0.39105557188203055,-2.841143819350231
203,6.586094144024427,-4.1529976295519475,-0.4672557549386085,-2.900352221501025
204,6.642029526867444,-4.152123903926412,-0.39508118301252787,-2.8849868291541
205,6.621127213103861,-4.106826830513869,-0.40432151982301406,-2.918621908260298
206,6.64008636716046,-4.11064733432818,-0.40990374812596964,-2.9393427613415293
207,6.476545327826393,-4.081966701942153,-0.5042351529568057,-2.8988137788410424
208,6.568363207805006,-4.086802404138105,-0.5179016012934188,-2.999462438535086
209,6.541386012789569,-4.155921549736697,-0.5166317428214638,-2.902096211155758
210,6.687934893596023,-4.161215015604526,-0.363455198422263,-2.8901750558539288
211,6.611982224862787,-4.115373004840898,-0.4363013207912446,-2.932910538926909
212,6.61088446725773,-4.189416076563582,-0.44915777935257445,-2.870626202112512
213,6.637742984143994,-4.165491852579239,-0.3809557807973668,-2.8532069725326337
214,6.5557052395011794,-4.097465454777584,-0.4478765594053872,-2.9061163256439984
215,6.55252507970303,-4.076621441901485,-0.48754246570641485,-2.963446092001999
216,6.598364208318011,-4.1579607408258,-0.4525705138339271,-2.892974008487749
217,6.215992203241665,-3.7148060164874126,-0.4244850836222685,-2.925671263586118
218,4.976402693156955,-2.368061599852164,-0.3004429835496069,-2.9087840575206134
219,4.914237607883502,-2.425021903424324,-0.45137001555177225,-2.940585721897174
220,4.857489531553246,-2.362686247765264,-0.40939066945752006,-2.904194004928009
221,4.803831052176562,-2.3607842288439786,-0.4455205288868917,-2.8885673178902156
222,4.6882303575926185,-2.301969410497931,-0.4965977619720411,-2.8828587230247797
223,4.844920303248153,-2.387736647943906,-0.49296332065817666,-2.950146967851663
224,4.834299552289744,-2.397594379473337,-0.42944888978064816,-2.866154039962383
225,4.952333269239983,-2.3304725327069247,-0.3424614705616915,-2.964322192759453
226,4.836133383497408,-2.346171483208861,-0.41140425035470646,-2.9013662066640737
227,4.845897765099247,-2.372595224199416,-0.4402333820545221,-2.913535960112945
228,4.931231897088545,-2.3306070792524127,-0.39755075754998603,-2.998175572745408
229,4.8069230846211894,-2.28784303121929,-0.40209427570240397,-2.9211743391012845
230,4.832651512532295,-2.3440032412734215,-0.3798705714790126,-2.8685188353816162
231,4.836737644823292,-2.356100527546075,-0.43494525929040545,-2.915582427495642
232,4.720717677587195,-2.2882013698167434,-0.493908570914329,-2.9264248715171326
233,4.785433358783964,-2.3001262417322477,-0.42592210822467574,-2.9112292060369183
234,4.886797859698909,-2.3619232223003728,-0.42580395088165607,-2.950678592995751
235,4.701557322393489,-2.3078941619848905,-0.5197205996211571,-2.9133837524848656
236,4.757479830633234,-2.270934998234616,-0.43462261180334455,-2.9211674279804467
237,4.795153666146195,-2.294315959833845,-0.4373157590250425,-2.938153432894357
238,4.835206110266189,-2.3249884059157555,-0.410012107295326,-2.920229800139801
239,4.730550041681602,-2.258419267738921,-0.43290299063996424,-2.905033751379087
240,4.833373305163805,-2.3578828980651085,-0.4278328482863269,-2.9033232610436928
241,4.855436844161795,-2.2810083959676044,-0.38655707881420465,-2.960985563978364
242,4.763825639893739,-2.2914818238608454,-0.3969541212803202,-2.869297929956944
243,4.7626112080827525,-2.3627979332887685,-0.4771460909632188,-2.8769593721703637
244,4.951781484145154,-2.3360037848919255,-0.31829713605627236,-2.9340748092796227
245,4.753140352949311,-2.3075608694100675,-0.3943904609997061,-2.8399699036079116
246,4.854213286049758,-2.323694038994704,-0.44525482156608676,-2.9757740467409546
247,4.862909498094003,-2.3592548641977436,-0.4095023100889181,-2.9131569620929194
248,4.819703415979313,-2.3568506950064534,-0.40738108093979997,-2.870233798328834
249,4.653224444087546,-2.2889587788642207,-0.5078629236432569,-2.872128577172001
250,4.69246120996113,-2.238524255873282,-0.4659804837613167,-2.9199174506754817
251,4.788263145881363,-2.3263997231857703,-0.45741404083710674,-2.9192774476884296
252,4.772083022926429,-2.289643726771391,-0.5001294273364392,-2.982568746880639
253,4.829448814633527,-2.3313570007493225,-0.3948465587594841,-2.8929383784909795
254,4.754730097855193,-2.2771393483198143,-0.38808623795645164,-2.8656769704215135
255,4.9107137450689,-2.3248535666284673,-0.35750465321389957,-2.9433648073220557
256,4.797951408579378,-2.286570358879959,-0.4244508596160744,-2.935831933081906
257,4.732651173313962,-2.275544756575476,-0.4583174786235714,-2.91542390630215
258,4.7952558722677106,-2.277241626872292,-0.41514836591255816,-2.933162601688239
259,4.819714057294628,-2.3101042916503136,-0.3768212255797808,-2.8864310180084605
260,4.829140862332116,-2.3826306228396263,-0.4696802825112885,-2.9161905578420115
261,4.90183431287355,-2.3125233891644053,-0.3620128267550772,-2.951323741598974
262,4.7204752964309495,-2.301374126084243,-0.47726917361156873,-2.8963703324523156
263,4.786078969134561,-2.3361665448055975,-0.48178710779057266,-2.9316995656943017
264,4.723217324365545,-2.3004749002335947,-0.4942245909684822,-2.9169670147231868
265,4.9135834235179265,-2.444994384729409,-0.3914666040034235,-2.860055645809897
266,4.80368620836282,-2.3316012288950665,-0.44813943550556523,-2.9202244311948373
267,4.74543546724923,-2.309685420386398,-0.44331281245509274,-2.8790629000603403
268,4.74219829221315,-2.2967684993261037,-0.49163159577152393,-2.937061388281327
269,4.8444346415845665,-2.307292832603938,-0.3813112036714072,-2.918453014349636
270,4.778689909584916,-2.3133296030986155,-0.4247130828944942,-2.8900733959825744
271,4.783364259743991,-2.2772813990146297,-0.4079302362626112,-2.914013093030905
272,4.78944610040399,-2.316187377217448,-0.49745436257953896,-2.970713060113448
273,4.763369982755638,-2.277490477018718,-0.45332457672191556,-2.9392040500158005
274,4.872628960428354,-2.322442273550395,-0.4234973409130604,-2.9736840211892432
275,4.9025872689259185,-2.3092922047723694,-0.3661661016035684,-2.959461142745199
276,4.792457634889629,-2.2924780136422265,-0.3484410441751722,-2.8484206863596473
277,4.87718047974985,-2.3407350325886207,-0.4176844565928738,-2.954129928275
278,4.839115239396881,-2.3308936282049255,-0.3940164280843131,-2.902238043048713
279,4.953155469290816,-2.344301613071297,-0.2739272659903839,-2.8827811434299146
280,4.778328714491447,-2.2733504198774495,-0.39309685498098784,-2.898075167136856
281,4.726690509651281,-2.297151263756089,-0.46154760710800746,-2.8910868530032006
282,4.724007256423372,-2.2892576969122596,-0.448015918837318,-2.8827654772166955
283,4.7215509112877205,-2.2761819000485572,-0.4472084343433381,-2.8925774459597435
284,4.636459462250335,-2.2902915538111825,-0.5854135521605044,-2.931581524353993
285,4.784816826446147,-2.2979297939735117,-0.3975805610041075,-2.8844675474529016
286,4.780152278610424,-2.28724631327617,-0.4224573603913754,-2.9153633359112314
287,4.7792868312401104,-2.284839334367197,-0.41487841723085955,-2.9093259044840365
288,4.760394754289073,-2.3304494543920593,-0.43033754674694213,-2.860282810428474
289,4.867841581755046,-2.3386123859429655,-0.349840199268317,-2.8790693977211097
290,4.691800630545315,-2.2637787348107445,-0.5083367658566825,-2.936358638956577
291,4.739481262013883,-2.315342613413364,-0.4995252965371819,-2.923663914958133
292,4.7751461523997625,-2.2686179725429687,-0.4251850977351395,-2.9317133004152316
293,4.75598100469082,-2.3091940140422382,-0.4958952469161795,-2.9426822119121323
294,4.878272726565979,-2.2967700218852554,-0.3501972880544542,-2.9316999670825425
295,4.692666500429564,-2.292203104948695,-0.4173973930787436,-2.8178607994997047
296,4.790315742734111,-2.284531591813776,-0.4363510661487337,-2.942135177081143
297,4.768300877341742,-2.3060540836068646,-0.45383428433273426,-2.916081054301201
298,4.7860814529129225,-2.271990961666349,-0.4467017020605789,-2.9607922155645836
299,4.716072568410558,-2.2882884846457943,-0.4664231774550451,-2.8942072602766977
300,4.79027180732051,-2.315951368476771,-0.47438018193727793,-2.9487006483198726
301,4.704493703721445,-2.236017995242831,-0.3985756952551347,-2.8670514052427274
302,4.922471215453328,-2.4907791961597487,-0.4196615100284166,-2.8513535578039635
303,4.715595547156998,-2.309289530862736,-0.41209272813947895,-2.8183987563169453
304,4.68988374215138,-2.2482531010350097,-0.45444590720949285,-2.8960765343678143
305,4.7624580890317505,-2.2786940954908537,-0.4458552353744266,-2.929619251927243
306,4.9049311046358905,-2.380416089975381,-0.39554736866981166,-2.920062397099749
307,4.887980424905123,-2.32004576846014,-0.3852102037849306,-2.9531448762628085
308,4.734143721906447,-2.270183671878864,-0.3900426731833928,-2.8540026900134507
309,4.814242127575454,-2.3399978770485412,-0.4370880726772019,-2.911332329617271
310,4.747680350195005,-2.3157071161873746,-0.4718311987345732,-2.9038044138799743
311,4.655559642405449,-2.231595833090288,-0.43868607886229893,-2.8626498813870582
312,4.74728289133386,-2.2709766505639766,-0.46717296672772757,-2.943479230132284
313,4.755294854127908,-2.3185833481293687,-0.4395886139024662,-2.876300099529797
314,4.720244220540493,-2.2781951321831233,-0.4592234254637851,-2.901272553431838
315,4.71410453772243,-2.287431496608106,-0.46942200351365004,-2.8960950887655907
316,4.7799172401428205,-2.344608675075483,-0.43543370351006705,-2.8707422455654865
317,4.6895398550395715,-2.2553198775158663,-0.46542374695403665,-2.899643765220159
318,4.793533355374881,-2.334953771361821,-0.4911797910551482,-2.9497593596011775
319,4.679725900481017,-2.271538939657091,-0.510331433407868,-2.9185183923455735
320,4.730148879787591,-2.2902107902720004,-0.4333983084446268,-2.873336339298684
321,4.857235298881049,-2.3806521922727173,-0.3804292833503289,-2.857012392599372
322,4.773302328737473,-2.2609355389317387,-0.3846171700124498,-2.896983919264395
323,4.769341118728058,-2.286526016042202,-0.46485215274593505,-2.947667278820956
324,4.806506953661955,-2.319535917873625,-0.44953965499431287,-2.936510686632954
325,4.809052225909658,-2.305887682528436,-0.4140438165845751,-2.9172083607202843
326,4.8611861241014696,-2.394338263741022,-0.384694970861266,-2.851542783688896
327,4.756804116164582,-2.312741003459013,-0.4706463104561916,-2.914709420143803
328,4.748215210588673,-2.2859281603294073,-0.45001275578065747,-2.912299814103525
329,4.756168075754674,-2.316263076625292,-0.4755356274073638,-2.9154406318181683
330,4.759107535398458,-2.321407217013686,-0.47361213232897525,-2.9113124593903743
331,4.8018893773042715,-2.290121306346941,-0.4735380335699155,-2.9853060969823515
332,4.811693716652784,-2.3232439273520353,-0.4338458863240253,-2.92229568505589
333,4.718528835079337,-2.309031278272217,-0.390278949579106,-2.7997765209101435
334,4.697195246249814,-2.2832465322711806,-0.46414995118032526,-2.8780986417697956
335,4.839076512976537,-2.3066640247272536,-0.42124613798871835,-2.9536586471750765
336,4.804876858675029,-2.3179602622985844,-0.3988945314401312,-2.8858111206489276
337,4.8386024825180645,-2.3028782817381854,-0.46281646927700776,-2.9985406730748436
338,4.740788652927059,-2.2980661573289325,-0.44932822147502177,-2.892050715941416
339,4.775346593011783,-2.3126492455035828,-0.38782684486123575,-2.850524168980274
340,4.7553049763546715,-2.2779320629337163,-0.3852392316241807,-2.8626121448565147
341,4.866628260552129,-2.389057989361922,-0.46993076537228823,-2.9475010286403607
342,4.824393368974514,-2.302844806562496,-0.35121453110175793,-2.872763084459908
343,4.683251703841775,-2.2761018080047415,-0.47742263123958917,-2.8845725512202787
344,4.791657755646527,-2.304687774634061,-0.43142809803727306,-2.918398075465914
345,4.7569580500638935,-2.2308931395977356,-0.3829903110295912,-2.909055193768272
346,4.6829555064817,-2.261370586443552,-0.45208612952051275,-2.873671072947826
347,4.790909139415885,-2.3404179147527184,-0.4736927461020553,-2.924183960202374
348,4.789704582359221,-2.3028310205363023,-0.41661721996114215,-2.9034908149815806
349,4.749054431915281,-2.2706654962105084,-0.49186532633214064,-2.9702542854260794
350,4.733423341678667,-2.2575228531149376,-0.383635726156114,-2.8595361769953866
351,4.857091758824601,-2.3437761898282217,-0.36550363558757165,-2.8788192392904546
352,4.831137150148803,-2.3818288015413898,-0.3983711707818357,-2.8476795305179636
353,4.775496682034261,-2.326351793506477,-0.42490270582935497,-2.8740475992613197
354,4.718944392626797,-2.228212792662126,-0.4384652862820444,-2.929196894923343
355,4.758775264401978,-2.3197161608104473,-0.42604366496582574,-2.8651028071777724
356,4.717920236949679,-2.291659157487411,-0.4957318449322182,-2.921992896478387
357,4.707762893242172,-2.271188023724133,-0.4430111043060883,-2.879585960243322
358,4.8330100638956965,-2.3139160901685307,-0.41315750343890123,-2.932251489615139
